age,monthly_income,debt_ratio,payment_history,accounts,tenure,delinquency,approval
46,4270,0.46777626498603475,1,4,7,0,0
50,5687,0.6817284370551343,1,1,8,0,0
27,1582,0.9117745470241428,1,1,6,1,0
67,1288,0.8254369156049984,1,2,6,1,0
57,6664,0.45059712910359984,1,2,14,1,0
38,8979,0.3877831574463789,0,2,2,0,0
45,4859,0.23977973884404746,1,4,13,1,0
28,4060,0.37242675117596824,1,4,13,1,0
51,2183,0.11104638729189831,0,4,10,0,0
25,5335,0.9711055083647545,0,4,5,0,0
39,2446,0.5739174439595789,0,2,1,1,0
25,7679,0.1278058427952129,1,2,9,0,1
66,7213,0.3528060092659058,1,1,7,1,0
32,2903,0.547039143620656,0,2,2,0,0
34,8894,0.5328856366408696,1,4,6,0,0
40,3377,0.035503368718632355,0,3,10,0,0
41,1847,0.9508410342291114,0,2,9,0,0
62,8370,0.2753756814749446,1,4,12,0,1
36,7341,0.01618466893189119,0,1,5,0,0
22,2239,0.07644400895028247,1,2,3,1,0
49,6600,0.580194903247977,0,3,11,1,0
61,5791,0.13778552067509686,0,4,10,0,0
18,3365,0.04172479285350328,0,2,11,0,0
40,6055,0.37962646641271136,1,4,4,1,0
54,6622,0.6227611923401886,0,3,3,1,0
25,1372,0.11183980484161238,0,3,1,0,0
30,8783,0.31332783215131554,0,1,10,0,0
25,2949,0.4177606716245422,1,3,14,1,0
40,1244,0.15946009778676717,1,2,11,0,1
60,8795,0.5060738984667101,1,3,13,1,0
18,6772,0.0852140869017709,1,2,7,0,1
62,1124,0.04651849634506866,1,2,8,0,1
68,2919,0.5198353671551348,0,4,2,0,0
41,1530,0.24789697275087563,0,2,8,0,0
52,8849,0.09537380789802752,0,2,12,1,0
41,7929,0.4239125874876323,0,1,9,1,0
34,5349,0.9151407395173947,1,4,7,1,0
22,5756,0.7241924466541549,0,2,11,1,0
37,2801,0.8156159153470276,1,1,1,1,0
38,6156,0.8719139887586365,1,4,4,1,0
57,8856,0.9726277413964189,1,3,7,0,0
48,6461,0.763246573514173,0,2,6,0,0
63,6302,0.6084079219394797,1,3,11,1,0
53,8432,0.3654258803022472,0,4,14,0,0
28,7189,0.18164323655771608,1,4,8,1,0
69,2142,0.6866598739832943,0,1,6,1,0
32,8076,0.9949499861219419,0,2,10,0,0
36,8614,0.46735868461891905,1,2,6,1,0
24,5840,0.7236793680928076,1,1,10,0,0
68,2629,0.49509244999315616,0,3,6,1,0
45,6062,0.4319334233634766,0,4,7,1,0
68,1762,0.4103056135599151,1,1,5,1,0
60,7905,0.5046246829316976,1,4,12,0,0
22,5889,0.36689566186537503,1,3,11,0,1
22,5839,0.7487733218218078,0,3,9,0,0
47,4957,0.8742720265915166,1,3,7,0,0
49,1557,0.8828853066451842,0,2,1,1,0
25,5621,0.22769871342582593,1,4,11,0,1
27,1839,0.8959091387314908,1,4,12,0,0
55,9194,0.34155123185510505,1,1,12,0,1
64,9348,0.30930766548529764,0,4,14,0,0
49,7998,0.7267560573982359,0,2,9,1,0
65,1510,0.30469634008628943,0,1,11,0,0
45,2137,0.05296640560971011,0,3,6,1,0
34,6606,0.373617772310308,1,4,11,0,1
48,5666,0.721465600358349,1,2,8,0,0
25,9906,0.3269584202701765,1,2,9,0,1
57,6434,0.6295590559951465,0,4,11,0,0
42,7446,0.6601194442631304,0,2,11,0,0
26,3654,0.7337360117263562,1,3,14,0,0
19,1990,0.8971304663109364,1,4,2,0,0
32,8820,0.43256449926843143,0,4,2,0,0
67,3160,0.16643207666245707,0,4,5,0,0
20,6740,0.3189257154318894,0,1,14,1,0
66,5457,0.4321672551739859,0,3,5,0,0
53,3063,0.7138914693281131,1,2,12,0,0
21,2977,0.013122125561633502,0,4,10,0,0
31,9567,0.31578538343987894,1,4,10,1,0
58,9933,0.7798425810193168,1,2,2,1,0
58,3667,0.6708577033306954,1,3,10,0,0
42,5919,0.7317399735856052,0,2,4,0,0
67,9609,0.8118107694391947,1,2,9,1,0
27,8642,0.7832357188779623,1,4,4,1,0
38,9798,0.6821831661527781,1,1,1,0,0
53,9759,0.4396615323705906,0,1,5,1,0
29,1543,0.9835983288781539,1,1,2,0,0
44,1883,0.5690731955900737,1,1,14,1,0
57,5798,0.20276920936883913,1,1,6,0,1
19,9040,0.2928128551047844,0,4,1,0,0
30,6718,0.69356245597047,0,1,7,0,0
49,3068,0.9247395651994635,1,2,7,0,0
48,8478,0.17872012920589753,1,4,4,0,1
33,9120,0.08234649574578634,0,2,9,1,0
49,8820,0.8815310480420061,0,1,3,0,0
49,2786,0.9152779789128344,0,3,5,1,0
51,6715,0.27637934531589947,1,1,5,1,0
28,9269,0.37728572437123986,0,4,8,1,0
27,2308,0.6601879974978584,0,2,10,1,0
32,9839,0.3299300208424748,0,3,10,0,0
34,9744,0.8771587082700529,0,3,4,1,0
57,9473,0.10757870271386272,1,3,1,1,0
35,5861,0.03798222096019521,0,2,11,1,0
26,3776,0.2084862067427895,1,4,5,0,1
42,2596,0.286087778204969,0,3,1,0,0
57,1479,0.11292659128887506,1,2,3,1,0
31,4312,0.06569042934064673,1,2,6,1,0
42,7156,0.7556077135017982,1,1,1,0,0
67,8919,0.16427656590225737,1,2,10,1,0
39,7744,0.913922199066304,0,4,14,0,0
69,4898,0.36799966144809604,1,4,14,1,0
47,3072,0.6706058097213454,1,3,13,1,0
37,6624,0.22540211476880023,1,2,3,0,1
38,1938,0.24032276849186684,1,2,7,0,1
61,9176,0.5747092028675753,1,1,2,1,0
49,1761,0.5606429251459861,0,1,6,0,0
68,8254,0.7687292280120813,1,2,7,1,0
63,2669,0.757813305694266,1,2,12,0,0
66,8128,0.6706877646636611,1,2,12,0,0
38,4862,0.449130565893491,1,1,2,0,0
52,3685,0.8906403862806171,1,1,11,1,0
49,7634,0.6225784902212987,0,4,11,1,0
47,2931,0.9901984904623572,0,3,5,1,0
56,8308,0.8193698179343586,0,3,10,0,0
66,4939,0.044309811238326224,1,3,12,1,0
29,2126,0.32059390708031776,1,3,10,0,1
58,7021,0.5718757164709517,0,1,1,0,0
64,7437,0.7214695378714872,1,1,3,0,0
35,8039,0.5503364977619415,0,2,14,0,0
38,6373,0.7861304224621818,1,4,1,1,0
30,2203,0.2826556527573446,1,4,12,1,0
38,5135,0.18391205123282506,1,3,3,1,0
25,9711,0.0539166837897701,0,2,4,0,0
63,8904,0.5733137445715221,0,2,12,1,0
57,3283,0.6885995206754952,0,1,12,0,0
63,5558,0.3261497171193616,0,2,5,1,0
24,6347,0.6135841848558766,0,4,4,1,0
40,8867,0.05215723085332924,0,4,4,1,0
61,6944,0.09929334629680364,1,2,9,1,0
49,9674,0.7017547722584984,0,1,9,1,0
28,3477,0.36806970521729876,0,4,9,1,0
39,4093,0.6713340311030056,0,1,11,0,0
39,9534,0.8317211202799181,0,1,5,0,0
60,8207,0.8526224374761169,1,4,11,0,0
42,7227,0.17216764546445096,0,1,13,1,0
39,4535,0.4862855723513465,0,3,5,0,0
45,8004,0.7339267236324865,0,3,2,1,0
46,3913,0.7739805962669104,0,3,6,0,0
30,3340,0.7846759807288776,1,2,2,1,0
35,6289,0.22816733438058445,1,4,10,1,0
19,1597,0.19253481772377334,1,3,13,0,1
46,9836,0.5900124682736959,0,1,5,1,0
38,8145,0.7410857977382197,0,3,11,1,0
32,3902,0.3191395155341933,0,1,13,0,0
69,7645,0.10470515686242154,1,4,12,0,1
44,9955,0.7167463829100775,1,3,12,0,0
67,8694,0.2996978313800045,0,4,5,0,0
48,5830,0.16636272431172183,0,3,4,0,0
32,8546,0.14772352839713165,0,1,5,1,0
68,8368,0.3149095475267163,1,1,7,1,0
40,3160,0.5926780659137455,0,2,10,0,0
41,6878,0.3584022386938166,1,2,13,1,0
61,8663,0.02066185159343159,1,2,2,0,1
30,4749,0.09690843467781107,1,3,1,1,0
39,3922,0.2905032471986191,1,4,4,1,0
60,7486,0.6597044821470919,0,3,7,1,0
54,9112,0.09851507346853383,1,1,1,0,1
50,9771,0.5606568535006818,0,4,4,1,0
20,4804,0.11988587082400426,1,1,14,0,1
36,5878,0.2116153273493815,0,2,6,0,0
40,3368,0.17218852755576275,1,1,6,0,1
46,9093,0.06722863557081049,1,3,1,1,0
47,4932,0.6713298173865903,1,1,7,1,0
56,6608,0.4634035473860345,0,1,14,1,0
61,7635,0.8310534408973382,1,1,5,0,0
64,7395,0.09889083998231696,1,4,6,0,1
42,7101,0.14473293333807224,1,1,1,0,1
54,6531,0.3064577313504506,1,1,7,0,1
64,5970,0.7658659869388081,0,2,4,0,0
25,7344,0.3057588231556988,0,2,3,0,0
59,9408,0.4084187074986926,0,3,12,1,0
33,1375,0.30160356629716456,0,2,11,0,0
25,8887,0.08022429180102997,1,1,13,1,0
18,2609,0.9394336228961874,1,2,4,0,0
61,3939,0.5485389920711888,1,4,9,0,0
22,5062,0.7878331881854967,0,3,5,1,0
20,2613,0.658357092185296,1,2,12,1,0
18,7578,0.5142542790619751,0,3,5,1,0
21,8851,0.08967825665938012,0,3,8,1,0
57,4679,0.6427335452703044,0,3,7,1,0
52,8540,0.15537035593683213,1,4,3,1,0
49,8074,0.4143831693562766,1,1,13,1,0
59,4996,0.6291131434804303,1,4,1,0,0
51,5786,0.7822290004721234,0,3,12,0,0
60,6695,0.6850451757086196,1,2,11,0,0
42,7998,0.6715335290546288,1,2,13,0,0
27,3366,0.1490422091752075,0,4,2,1,0
38,7764,0.3461285400715879,1,2,3,1,0
63,9976,0.04291227266019415,1,3,11,0,1
56,2614,0.7194768931764646,0,3,1,1,0
44,5555,0.9525859813174191,0,1,1,0,0
44,3416,0.2641103901790758,1,3,8,1,0
19,8288,0.08769670916230932,0,2,13,0,0
58,7862,0.4755700767536536,1,1,8,0,0
65,4653,0.8566982231275688,1,2,2,0,0
30,7639,0.5519741952717797,0,4,8,1,0
26,1496,0.046777150190113304,0,1,11,0,0
69,1504,0.974272240527946,0,3,13,0,0
53,8699,0.8286499099626007,0,1,14,0,0
39,6733,0.13159407705151016,1,3,2,1,0
59,9055,0.9217977565035089,0,3,13,0,0
43,4216,0.4506882886051886,0,2,11,1,0
29,6688,0.3718979905749412,0,3,5,1,0
34,5364,0.4610533305271882,0,3,1,0,0
31,7042,0.8345719568709472,1,3,9,1,0
31,2477,0.6594796782867858,0,2,4,1,0
51,5960,0.059248452399727536,0,3,10,1,0
37,3397,0.9576043711161709,1,4,14,1,0
28,9301,0.14778413347831776,0,2,11,0,0
33,9841,0.7455679517353511,1,4,2,1,0
68,7194,0.636136530428131,1,1,1,0,0
48,8570,0.18752804794656086,1,2,6,1,0
23,8730,0.17073207611304964,1,4,11,1,0
36,2499,0.870327593704692,0,2,8,0,0
54,8235,0.41969492349959714,1,3,4,1,0
21,1595,0.6545765141741385,0,2,1,1,0
64,1978,0.5040710038566732,1,1,1,0,0
21,1730,0.7273535170759595,1,4,6,1,0
37,1056,0.47924237503933054,0,2,2,0,0
27,3243,0.2873799152555684,0,3,5,0,0
41,6879,0.3633833709964964,1,4,2,1,0
52,2701,0.8590776944503427,0,4,9,0,0
43,8229,0.46803469292272704,1,4,2,1,0
54,2286,0.21344933224460927,0,1,5,1,0
55,9303,0.9346053880772532,1,3,4,0,0
38,1947,0.796600456498377,0,3,11,1,0
57,5121,0.05566614605619913,0,4,1,0,0
56,7553,0.9989429619805178,1,2,10,1,0
38,1757,0.6949266964401023,1,4,9,0,0
27,6651,0.16026659904058693,1,3,3,0,1
55,8273,0.23716768129859644,0,1,10,0,0
63,4535,0.6924454812415469,0,1,8,0,0
21,3293,0.779761055279122,1,4,4,0,0
62,2104,0.23903594314980614,0,1,11,0,0
37,9853,0.2569688538992708,1,1,13,1,0
34,1908,0.30712069487206084,0,2,13,1,0
24,7539,0.5980183648366367,0,1,9,1,0
21,5617,0.17181617830127693,0,2,5,1,0
46,8069,0.10424319888477751,1,4,2,0,1
31,3311,0.6788640890855135,0,3,8,0,0
20,1789,0.7790979397931701,0,3,13,0,0
41,1171,0.5009294044165055,0,2,4,0,0
54,8989,0.3638327102683854,0,3,14,1,0
33,2885,0.4320427135264764,1,4,2,0,0
69,9667,0.3884078338719519,0,3,6,0,0
21,2049,0.9599849082376752,0,1,1,0,0
41,5129,0.7680899052191402,0,4,8,1,0
51,2161,0.20808721485011028,0,4,9,1,0
47,1815,0.3841891520539801,1,3,7,1,0
35,4766,0.5440122913631098,0,3,13,1,0
36,9945,0.6129858620636884,0,2,13,0,0
48,5661,0.4681838960287671,0,1,9,1,0
36,9653,0.8101266350119591,0,3,2,1,0
66,4239,0.7676060194582317,1,3,11,0,0
63,9272,0.5051579186281667,0,2,1,1,0
36,3804,0.8544293867817304,0,3,7,1,0
39,9031,0.7510895304423859,1,1,4,0,0
41,1869,0.7785818487206433,0,1,10,1,0
62,6526,0.9564007794334166,1,4,8,1,0
29,8741,0.26646694120920267,0,4,3,1,0
47,5694,0.2676481623668492,0,1,7,1,0
55,9998,0.8889522556906401,0,2,7,0,0
48,2934,0.7722263733856795,0,4,11,0,0
53,6172,0.9265455414356274,0,1,10,1,0
36,1703,0.06313016032445307,0,1,9,0,0
65,3523,0.6277570772615966,0,4,11,0,0
62,3639,0.14462833812344744,0,1,4,1,0
53,7159,0.5038971982925826,0,1,14,1,0
47,4909,0.15574693185344424,0,1,10,0,0
66,2164,0.12807850898487927,0,1,13,0,0
50,1619,0.012168345382033152,0,4,14,1,0
35,8982,0.6302388123829044,1,2,1,0,0
69,4066,0.35902261669008606,0,1,7,0,0
66,5872,0.1051882848789717,1,3,10,1,0
45,9638,0.32283777773130984,1,2,12,1,0
64,3337,0.16894409145158495,0,3,14,1,0
28,9400,0.9416948315016594,1,3,6,1,0
62,6594,0.3200048857613481,0,1,11,0,0
50,3460,0.3339535232893899,0,4,1,1,0
34,7820,0.8398580033995856,1,3,9,0,0
23,6546,0.6477557612860042,1,3,10,0,0
21,4442,0.7101716074030013,1,3,8,1,0
37,3711,0.6360018039889606,0,1,10,0,0
65,2291,0.9461962839485654,1,1,4,1,0
64,6374,0.20700083155804516,1,4,5,1,0
44,3655,0.9890392417557957,1,1,8,0,0
32,7513,0.8309561775565132,0,2,2,0,0
23,8394,0.5889725888763422,0,4,6,0,0
64,1704,0.662371624396249,1,1,10,1,0
31,1825,0.6488258765006141,1,1,2,1,0
28,1376,0.0583962240591539,1,3,12,1,0
56,1972,0.2180164985319386,1,1,11,0,1
26,5213,0.9614708845247492,1,3,8,1,0
43,1443,0.5343644288593793,1,1,5,1,0
33,8519,0.37835360326191203,1,1,12,0,1
22,1754,0.762038463389075,0,1,10,0,0
69,5735,0.5245189426558096,1,1,3,1,0
27,6396,0.01316277143189759,1,1,2,1,0
67,4465,0.7362375967151179,0,4,4,1,0
20,3711,0.7322175600528613,1,1,8,0,0
30,3407,0.1651487121099744,0,1,1,1,0
60,9814,0.9566600884242134,1,3,10,1,0
66,6588,0.22390813154111433,0,2,3,0,0
47,7104,0.4577493673821993,1,2,13,1,0
62,6747,0.11473596126091468,1,4,1,1,0
23,2723,0.6032823194505884,0,1,2,1,0
34,8224,0.3754511200572125,0,2,10,0,0
62,2919,0.35317346220970547,0,3,11,0,0
68,1918,0.8269768772209473,1,3,7,0,0
36,5215,0.009561712850478243,1,4,1,0,1
59,1581,0.7979467708924225,1,3,9,1,0
52,4881,0.5714485657480787,1,2,8,0,0
63,4909,0.9860985134801991,1,2,1,0,0
43,2999,0.589443220604249,0,2,10,0,0
68,1400,0.05537913414795792,1,1,1,0,1
22,4648,0.050645326443726324,0,3,2,1,0
46,6445,0.8831529863718319,0,3,2,0,0
54,3628,0.8412141455110531,1,1,6,1,0
37,2656,0.3458900755820232,1,2,1,0,1
66,1620,0.6180324841811372,0,3,4,1,0
38,1246,0.4895913570556003,1,2,7,0,0
27,6212,0.9671640551360522,0,1,13,0,0
22,4339,0.9499609008768916,1,2,13,0,0
53,7758,0.9838390085407746,0,4,12,1,0
23,8086,0.8664487806342642,1,1,9,0,0
43,4010,0.9095515907751013,1,2,10,1,0
21,5719,0.21727877876713642,1,1,3,1,0
56,3368,0.8310067889897745,0,3,4,1,0
56,2839,0.7088571132042747,1,4,5,0,0
67,3903,0.9627865088280702,0,1,5,0,0
52,7205,0.5712618284426194,1,2,2,0,0
18,5395,0.08516716671055635,1,3,13,0,1
41,6767,0.597398891187153,0,2,5,0,0
53,4691,0.6865809280212878,0,2,10,1,0
23,8470,0.2203210287124283,0,1,1,0,0
58,4841,0.3941133835127284,1,1,7,0,1
63,5348,0.59850341405168,1,2,14,0,0
61,7621,0.37410573731650554,1,1,5,1,0
48,2392,0.37494771723866394,1,2,6,0,1
37,7060,0.1330866391727974,1,1,14,0,1
41,5255,0.940746723077666,1,4,9,0,0
42,5300,0.7504943844950965,1,1,3,0,0
53,4338,0.001243438866102009,0,2,1,1,0
38,6487,0.7656132840221652,1,3,8,1,0
47,4514,0.7397949926578588,0,1,2,0,0
41,1759,0.009730960155522994,1,4,2,1,0
61,9621,0.36960429761376457,0,4,10,1,0
59,7793,0.6067476903255307,0,4,13,1,0
47,3459,0.45275065185803587,0,4,4,0,0
39,6273,0.7779861187205073,1,2,5,1,0
45,2718,0.425458332634434,0,4,1,0,0
24,6423,0.15386296945383704,0,3,11,0,0
52,2308,0.9764156242738286,0,1,3,1,0
45,2050,0.2420399927760466,0,4,11,1,0
31,6479,0.7176923105413323,1,1,8,1,0
27,3249,0.14315631166407194,1,2,6,0,1
33,3809,0.32901261378393265,1,1,3,1,0
33,3921,0.44202760843042377,1,2,14,0,0
48,5676,0.1922320045270639,0,2,12,1,0
59,5041,0.4499595763686095,1,1,7,1,0
42,3417,0.15716282299175,0,4,11,1,0
30,1532,0.5590065389858901,1,3,6,0,0
23,9167,0.663713252520194,0,1,5,1,0
61,2469,0.06243428402801077,0,3,8,0,0
26,8292,0.8711321210821681,0,1,8,1,0
62,9961,0.18514088504203552,0,3,3,0,0
53,8142,0.2253624253203238,1,1,8,1,0
60,7000,0.661349840083063,1,3,10,1,0
37,8081,0.46875106043441406,0,3,9,1,0
35,5649,0.4993955991710657,0,1,13,1,0
60,7931,0.12815498456313268,1,1,12,1,0
38,4424,0.8057358218764082,1,2,13,1,0
21,2091,0.61705424610421,1,3,10,0,0
67,8849,0.13538204330945602,0,1,3,1,0
50,5654,0.373999367025596,0,4,11,1,0
44,1260,0.8104099327350301,0,4,8,0,0
24,6936,0.5683550459866207,0,2,8,0,0
23,5370,0.10864877913293047,1,4,12,1,0
32,5301,0.3727770457892867,0,1,7,0,0
35,8207,0.2426943984557346,1,3,8,0,1
49,6819,0.5174655536537264,0,1,1,1,0
28,1092,0.8433611288719896,1,4,3,0,0
37,6161,0.4362671348044198,0,4,6,1,0
41,8632,0.4333420303683231,1,1,12,0,0
32,7208,0.905350902327037,1,2,7,0,0
65,9556,0.5761854125072724,0,1,7,0,0
24,5916,0.5661910873974069,1,2,11,1,0
38,4718,0.2619098918753894,1,4,6,1,0
59,7125,0.6077227478371263,1,3,13,1,0
43,2924,0.5759104674173964,0,3,12,1,0
61,4095,0.39685147034186397,0,1,12,1,0
31,7683,0.9906955658991805,0,2,12,1,0
54,6181,0.8818909649480867,0,4,11,0,0
38,3538,0.7495862900768155,1,3,4,0,0
35,3276,0.5373455884130005,1,1,5,1,0
22,9194,0.46205980189463025,0,1,9,0,0
20,1910,0.18489739522319937,1,4,1,1,0
40,1306,0.3057374740146237,0,4,2,1,0
43,7575,0.7739607998232102,0,1,5,0,0
54,5231,0.45374895393755144,1,1,5,0,0
41,7028,0.8822695165695014,0,1,12,1,0
66,7658,0.14791113634552877,1,2,7,1,0
36,7336,0.5083470960136365,0,4,8,0,0
68,1872,0.6469656840213087,0,1,10,0,0
42,2141,0.516848456307926,0,4,6,0,0
38,1665,0.8892268915849871,1,1,6,1,0
29,9400,0.9895632818291398,0,1,5,1,0
58,1951,0.11583465834136975,1,1,5,1,0
50,5722,0.129954904076921,0,4,13,1,0
67,5008,0.13032411356012108,0,1,11,1,0
21,7655,0.6811770960705276,1,1,8,0,0
59,7190,0.3726760954958379,1,4,5,1,0
24,1771,0.733314661265906,1,1,6,1,0
39,5030,0.4054714728869787,1,3,3,1,0
50,8859,0.6276067213320636,1,3,14,0,0
34,1521,0.7698580056788935,1,1,5,1,0
41,4355,0.5482159106549206,0,2,14,0,0
51,2400,0.5395035904500061,1,4,9,1,0
45,4723,0.08823432528563446,0,1,3,1,0
60,7579,0.4107817429094348,0,4,8,0,0
58,4247,0.5457771532249376,0,2,11,0,0
56,2858,0.46198082566640997,1,2,7,1,0
39,5781,0.9007820001884255,0,4,4,0,0
66,5064,0.9065306321194894,0,2,5,0,0
34,3398,0.8219173805887617,0,2,8,0,0
51,1142,0.37529807537312,1,4,10,1,0
23,6062,0.7172991516875343,0,2,7,1,0
63,4469,0.3952884610696098,1,3,10,1,0
23,4695,0.23259359897575904,0,1,10,1,0
51,1717,0.3429026435508816,1,3,2,0,1
18,1642,0.07096463328553548,1,3,8,1,0
27,3548,0.3317775090046472,0,1,8,0,0
38,9561,0.4607422172611716,0,3,9,1,0
22,4650,0.95548089478083,1,1,2,1,0
19,8549,0.3134105862196249,1,1,14,0,1
39,9978,0.9024535392055206,1,4,4,1,0
65,1949,0.22885827582349705,0,1,2,1,0
19,6444,0.1909688977592494,0,1,4,1,0
27,1521,0.5189954564321649,0,2,3,0,0
51,7632,0.672511369297406,0,2,7,1,0
33,7048,0.044332250802281425,0,3,14,0,0
65,1354,0.2210658650472167,1,1,5,0,1
68,2482,0.4556836665013164,1,1,7,1,0
56,7994,0.33100433598318146,1,4,2,1,0
39,3215,0.7126210793483219,1,1,4,1,0
29,5716,0.5111605960413168,1,4,6,1,0
41,9619,0.1603591056039002,1,1,12,0,1
64,6821,0.8944653793150905,0,2,5,0,0
57,3537,0.29290567548335955,1,2,11,1,0
55,7339,0.7311311089644235,0,2,2,1,0
27,9736,0.7799157791054099,0,3,12,1,0
52,5919,0.9631577002561021,0,1,7,0,0
68,8075,0.4985074665241014,0,2,2,1,0
66,4765,0.6158355154644322,1,4,14,1,0
49,9850,0.33487629347953374,1,2,9,1,0
24,8082,0.6781792934120665,0,1,7,0,0
38,3827,0.4633834858663197,0,2,12,0,0
37,3058,0.43765236472442226,1,1,3,1,0
43,8749,0.8554675291161055,1,1,6,0,0
21,1730,0.050168843498688664,1,2,5,1,0
63,2832,0.8819624278318685,0,4,12,1,0
69,9600,0.8520698378285569,1,3,9,0,0
39,7505,0.5063662535617891,1,1,13,1,0
32,8170,0.49020285420562826,0,3,3,0,0
57,5179,0.3618073680354902,0,2,2,0,0
38,7299,0.9941737916817344,1,1,2,1,0
32,8830,0.11116933275384122,0,1,4,1,0
39,5802,0.590215235628607,0,2,13,1,0
69,7057,0.681681590112417,0,3,1,1,0
45,7615,0.9343300082169445,0,4,9,1,0
31,7762,0.7802034968567615,0,2,3,0,0
44,6543,0.6438472028115468,1,2,14,0,0
58,9325,0.11681231681212267,1,4,13,0,1
57,5883,0.3737335168314674,1,4,5,0,1
45,8050,0.13884164254798526,1,4,2,0,1
43,5959,0.8812127324655137,1,4,8,1,0
66,1666,0.749621155563643,0,2,11,0,0
19,1276,0.7575367867972292,1,4,11,1,0
42,1881,0.6522565177735441,1,3,14,1,0
20,3060,0.5070435369367097,0,4,3,0,0
25,3082,0.1499710594634972,1,1,5,0,1
61,7702,0.32969488670505176,1,1,7,0,1
50,1158,0.13691579247689056,1,4,2,1,0
59,6229,0.7249131428523432,1,2,3,1,0
69,8956,0.16022877602200503,0,2,8,1,0
52,8514,0.7021135501716855,0,3,10,0,0
23,8803,0.6922553895959047,0,2,14,1,0
56,3526,0.4593044789912889,0,3,8,1,0
69,9302,0.1352286541180523,1,3,3,0,1
40,8803,0.3148008261340367,1,3,13,1,0
42,7574,0.32009310907555144,1,4,10,1,0
67,9733,0.7003851331432934,1,2,12,0,0
60,2138,0.11374301941372433,1,1,7,1,0
36,8257,0.8290686462160908,1,3,14,0,0
22,4283,0.761007290185914,1,1,11,0,0
68,8762,0.18630691817427392,0,3,13,1,0
28,8896,0.7191643817788894,0,2,2,1,0
29,3419,0.6685131814678218,0,4,9,0,0
27,2756,0.7481208001109263,0,3,13,1,0
25,3306,0.18892855544869447,0,3,13,1,0
41,8630,0.15759032215646862,0,1,8,0,0
45,7263,0.23648398592275421,0,4,9,0,0
58,6008,0.36587170314897566,1,2,9,0,1
53,6247,0.7936649810358012,1,3,7,0,0
54,9914,0.73792393747885,1,2,4,0,0
38,3570,0.9254515922785331,1,4,12,0,0
25,6807,0.05862955909861545,0,1,12,1,0
26,8812,0.011556281014185599,0,4,5,1,0
64,1324,0.6991388297007991,0,4,7,0,0
32,8487,0.2792874957941657,0,4,13,0,0
65,6645,0.33407889553381753,1,4,5,0,1
63,2945,0.5468020259145122,1,2,12,0,0
57,5486,0.10241312312679851,1,2,10,0,1
35,3430,0.6426944165480497,1,1,8,1,0
59,4510,0.3251474462311502,0,3,5,0,0
37,1845,0.6327151243009916,0,3,5,1,0
23,1567,0.8340069130733858,1,4,5,0,0
29,3179,0.17111133333742967,1,4,4,1,0
19,3019,0.9308730929145203,1,2,11,1,0
24,4319,0.5306881410624438,1,3,12,0,0
33,3320,0.9229277651739684,1,1,11,0,0
20,2646,0.20773008220177813,1,4,12,0,1
62,4909,0.6045626646042376,0,2,7,1,0
20,9015,0.4038871173236047,0,4,2,0,0
44,4420,0.7742221911560132,1,4,10,0,0
67,1356,0.6059089432132964,0,2,13,1,0
60,8485,0.49451545695831844,0,3,4,1,0
57,4081,0.9129854064310087,0,3,11,0,0
55,3280,0.3771170641716802,1,4,3,0,1
50,5131,0.2199802048981815,0,3,10,0,0
45,6123,0.6081011868520917,0,2,13,0,0
18,8422,0.6240284371728138,0,3,8,0,0
25,3787,0.4390946215718754,0,4,7,0,0
54,5209,0.4866100436893823,0,4,3,0,0
49,7540,0.9595534142998999,0,2,4,1,0
65,1465,0.7326856913968013,0,4,13,1,0
60,2487,0.110601751482577,1,3,14,1,0
54,5942,0.21213007087061098,0,2,4,1,0
21,5597,0.975576634435559,0,4,12,0,0
47,5536,0.7264655537935313,0,2,10,0,0
23,1325,0.9150451261446532,1,2,7,1,0
63,5162,0.30386146398872205,0,3,8,1,0
36,1303,0.7418668600865923,1,3,4,0,0
49,6067,0.7140027085235114,0,1,8,0,0
26,6024,0.2946899854393751,1,2,1,1,0
29,8715,0.5508163254507054,1,3,13,1,0
28,9340,0.6274151112702953,1,4,9,1,0
63,3631,0.48113181082746503,0,1,7,1,0
33,7391,0.8271787066580127,1,1,4,0,0
18,9287,0.8328690417979895,0,4,8,0,0
62,3369,0.8506005483015567,0,3,12,0,0
38,1528,0.8034235690981628,0,2,10,1,0
47,5675,0.4880834771971446,1,1,2,0,0
30,2663,0.3814382981490072,0,4,14,1,0
51,4364,0.8313762837143706,1,4,8,0,0
21,3341,0.49020145855626684,0,4,10,1,0
45,7656,0.24637139862798185,0,4,6,1,0
55,5905,0.5073435323222163,0,1,7,0,0
48,9884,0.14184982191924211,0,2,7,0,0
44,6950,0.6916294905987989,0,3,2,0,0
22,2360,0.33592128162390633,0,4,14,1,0
42,6127,0.2606587984474543,0,4,11,1,0
20,6562,0.956508746234745,1,2,2,1,0
50,9730,0.7768809957583076,0,2,4,0,0
21,6777,0.7870695027239316,0,3,6,1,0
42,4925,0.6237219692791834,1,1,4,0,0
37,9463,0.8391728105102971,1,2,6,1,0
51,9001,0.7591624811633813,1,1,5,0,0
43,2028,0.5987737041336165,0,1,6,1,0
22,7018,0.9611244018517173,1,4,9,0,0
52,2242,0.19159494968442303,0,1,6,0,0
45,9784,0.943379718994751,1,4,6,1,0
46,8119,0.40143816199886495,0,4,11,1,0
26,5210,0.5283989834014866,1,3,11,1,0
