Edad,Genero,Nivel_Educativo,Ingresos_Mensuales
36,1,2,2183.324377439106
39,1,2,279.7778166535927
60,0,3,5569.569263901943
25,0,2,1389.402114098545
22,1,1,1017.9137264285273
26,1,1,-2149.7330791543436
64,0,3,9241.008179827915
38,1,1,2700.2941699390863
45,1,1,10057.015404044696
63,1,3,4159.037991209975
21,1,2,7307.85700194119
41,1,3,5524.199806566681
25,0,1,8111.513082962199
34,1,3,12403.405925989195
51,1,3,4761.839598535869
37,0,3,14133.745732102012
33,0,1,-4394.7420216867795
27,0,2,7739.841243023491
51,1,1,10648.462100479996
60,1,3,9197.715924392647
27,1,2,8006.920832674459
47,1,1,10671.062053435786
47,0,1,33.424601621973125
42,1,2,5006.592844181185
63,1,1,11475.44060358136
60,0,3,759.389959447275
58,1,1,12209.702529033446
24,0,3,7489.322423667518
64,0,3,9666.758735772815
37,0,1,5565.29153260546
34,0,2,7099.564825004113
20,0,3,5525.405317814663
64,0,2,19863.547980700474
63,1,1,1236.6266631652452
57,1,2,2691.1313160306845
53,1,3,3597.7612894341137
43,0,2,6840.6056813669065
27,1,1,7891.43739433558
51,1,1,8941.347303796867
31,0,3,8568.703286630938
25,1,3,9796.286037713135
44,0,3,-463.2223969012548
27,1,2,9363.4353270075
32,0,1,8499.32320008
54,0,1,10084.77788632758
39,0,1,10879.332414022714
62,1,2,7338.911061363547
48,0,3,7056.3457241794285
19,1,2,6115.258018023738
62,0,1,8193.402120865623
48,1,3,7274.0730467997255
31,1,3,3786.4280969944257
27,1,3,3440.4397594375196
47,1,2,1025.4278897871764
53,0,2,11025.287099309047
64,0,2,18134.508048443007
57,1,2,8790.913454934025
32,1,2,-1492.7802223775261
31,0,1,4722.7651785354565
48,0,1,9285.69140385919
46,0,1,3732.7612809433826
44,0,3,2094.2901318720587
38,1,1,3532.3218763312266
26,1,2,8291.849041066496
37,0,3,11295.807308042702
52,1,1,1139.4697895073423
32,1,3,3426.66179107401
41,1,1,8906.540044928497
33,0,1,3325.064344774625
53,1,3,3008.287470881516
28,1,1,15513.88091877214
25,1,3,5103.034056834799
20,1,3,7898.688874480169
36,0,2,8856.22677366462
63,1,3,11138.623037211848
58,0,3,13849.81293038299
20,1,2,3444.399391297333
53,1,1,17482.275237456794
42,1,3,4626.182412226564
53,1,2,4380.392645543509
28,1,3,12962.03521820598
33,1,2,2753.854589731198
34,1,1,6697.490922426737
59,1,2,13302.20209002983
41,0,1,5951.8319726846585
34,1,2,14873.683295201892
65,0,3,8300.42159873849
37,0,2,3060.777605492136
39,1,1,4453.314341688505
23,0,3,6242.806366164537
24,1,3,11399.985132420927
31,0,1,6788.8563544816025
28,0,2,3221.6912411351404
29,0,3,4208.223058562646
63,1,2,-842.1866633977461
22,1,3,10360.859399272455
22,0,1,2337.5870037610835
37,0,3,1387.050716773604
32,1,1,10018.042672348598
43,0,2,5615.933395899022
50,1,3,17222.75377679593
47,1,3,10161.475455459864
41,1,1,1611.6209840144152
40,0,2,6261.65348461609
26,0,3,11391.2061130406
20,0,3,6267.937634031865
53,0,1,4491.973780913926
65,1,3,8634.76664180638
24,0,2,3889.072443920666
39,1,3,6425.134632798684
31,1,1,4042.2057057891834
65,1,2,15364.407312324263
46,1,1,4016.2957528229194
33,0,3,-2471.0415021008375
65,1,2,6901.056456110676
51,1,3,9933.529559122659
27,0,3,5671.374035130998
24,1,2,14785.570182771922
42,0,2,12796.073265281655
44,1,1,422.1137725386707
32,0,1,4709.611114461507
49,0,1,7405.309752321026
45,1,2,10249.931213849482
26,0,2,4137.3689192684315
24,1,1,13371.140860548832
33,1,2,8759.766407631358
43,0,1,5403.061768007842
52,0,3,9187.486571182817
34,0,3,7063.64622442068
40,0,3,12145.202795469884
25,0,2,8571.4795631335
19,1,1,8547.211584213395
48,1,3,1762.333079856021
49,0,3,2026.9002410677358
46,0,3,7308.154104155216
20,1,2,4753.574361944701
25,1,2,-1177.2829674604418
19,0,3,8878.253473306033
48,1,3,10784.858637047446
54,0,1,2253.3523424195546
37,0,2,6217.454791965658
46,1,1,4202.979659027747
34,1,3,1705.7453227192927
27,1,2,9284.540362913687
58,0,1,2605.5901224750414
39,1,1,7941.993699102883
23,0,2,618.1934239924803
60,1,3,7166.681734787317
51,0,2,8565.559052077046
48,0,2,5196.2592535480235
29,0,2,-1521.1948791163395
29,1,2,8594.155328916751
33,1,2,-2104.380283838521
42,0,1,5195.623964434577
39,1,1,5578.5980035284765
44,1,3,6659.167400625479
41,0,2,12676.053803336257
29,1,3,2981.140071552578
35,1,2,7029.32306726935
62,0,1,2805.3295436908147
64,1,1,15175.74520810073
33,0,3,2543.879606398641
21,1,1,2371.1178356950154
29,1,3,11806.012922692204
50,1,1,7234.276599158193
39,1,1,1156.5750639407488
35,0,3,2207.8002545705494
65,0,3,7534.412871749155
50,1,1,12776.975424783817
44,1,2,7742.258285578226
59,1,2,11981.486794878747
36,1,1,-1179.6326157018839
65,1,3,10403.97524577934
31,0,1,8582.803062061179
42,1,2,9951.333523000176
51,1,1,4175.291715921709
41,1,2,3876.940243935746
55,0,3,13503.137354973514
40,0,3,-752.6181950939244
22,0,3,8692.192078695512
61,0,2,7089.025942076823
53,1,3,4256.502613439058
41,0,3,13483.34872954867
53,0,2,5464.247851183957
22,1,2,3469.7638165937647
56,0,1,4916.804691701629
23,1,1,3953.494727674823
62,0,2,8129.281140562552
53,0,3,9350.47125539947
62,0,2,8300.95837883289
21,1,3,3840.9514915475474
27,0,3,-2038.522172042146
18,1,3,-3426.917686413224
38,0,1,-31.805492722155577
57,0,2,5963.698167854637
56,1,3,18233.290732394446
54,0,2,9667.884769532728
20,0,1,1164.423535415408
64,1,2,7563.776829979463
48,1,2,3449.1704228961994
44,0,3,7080.431265080676
34,1,1,-1988.0881635369997
40,1,1,7296.501069068743
30,1,1,-6074.675071514779
64,0,2,2308.5536402412654
44,0,1,-1934.0189059201102
37,1,3,7671.65306029541
63,0,1,8150.723701142961
30,0,1,-1545.2300200848822
61,1,3,15340.48759489132
41,0,1,10790.437217977204
58,1,1,8021.903834705994
20,1,2,-9073.471019887947
60,0,1,10664.183470948881
27,0,3,1602.6426595875691
18,1,3,8000.752788579179
30,0,3,12717.386057173248
31,1,2,6483.9388972584575
50,0,2,2612.7887844786237
19,1,1,7092.62534057725
19,0,2,14164.245591671715
56,1,3,14538.069868986713
58,0,1,11594.511691649985
48,1,1,5619.374419923601
21,1,3,11046.32177303164
51,0,3,8435.40552284499
36,0,3,11398.42480675063
54,1,3,2936.567573466281
26,1,3,5722.392866403607
41,0,3,7511.541934525692
30,0,3,1560.151774743652
61,1,1,12029.263512285737
47,1,2,9226.768591397313
36,0,3,1470.614867523599
58,0,2,3931.793384980624
27,1,1,-3732.666746337949
59,1,3,9488.66313747711
61,1,3,3789.9028074464604
31,1,3,-2603.0608246860447
57,0,1,53.44520685391035
65,1,3,11680.323251108428
37,0,3,-129.01563380773587
21,1,3,13096.83587107715
55,0,1,4493.326426019739
61,1,1,4484.52558867442
56,0,1,13375.731784444322
22,1,1,3251.6247488545137
59,1,2,12205.266024747012
49,0,3,10551.508450141966
23,0,1,9391.620226927462
31,0,2,2983.2021571280443
23,1,2,2523.0620302577745
31,0,2,6937.290470959443
29,1,2,7164.06267132531
44,0,3,7297.643511104311
43,1,1,5057.27871834034
29,0,3,11536.965770060193
25,0,2,7809.714666228527
27,0,2,4519.074761218939
33,0,3,7610.144809014078
43,1,2,7513.4821853089015
25,1,3,4842.364454269288
58,1,2,-61.045061931131386
62,1,1,586.0388005043769
46,0,1,7627.562622868496
37,1,2,8097.604975618828
34,1,1,5338.312276391839
36,1,2,7652.465964128877
34,0,1,-3205.0317843794583
56,1,3,7980.863359976118
18,1,2,4106.268405931871
46,1,2,13044.382439334731
31,1,1,3270.8188010446597
34,0,2,6833.604551377302
30,0,2,765.3674243131345
46,0,2,11110.703351612257
51,0,3,10891.468538735699
44,1,3,18020.73380819318
63,1,3,12228.6176829845
50,1,2,9024.287676456219
46,0,2,12667.832381361082
54,1,3,7235.039037083252
56,0,3,5360.503864970632
36,1,2,11982.708949988293
63,1,1,7116.628507381374
41,0,1,7793.158228207692
31,1,3,4145.161376606433
64,1,2,17952.673481132817
54,1,2,6522.280288137317
22,1,3,2535.59847891567
41,0,1,3151.8478195999824
51,1,2,4097.226509507191
48,0,3,7667.012261805231
47,1,3,6862.52871442897
26,0,2,-953.3701056021137
44,1,1,11871.647271228616
45,1,2,14767.490679437731
59,0,1,696.5059653542903
43,0,3,1814.4711383223903
35,1,1,6010.904183947924
53,0,1,-3237.4513928819415
25,1,3,12720.241170793197
35,1,3,8575.799311883062
37,1,3,10038.66578815686
49,0,2,1832.7647124820505
46,0,1,203.22789332266984
65,1,2,6870.981511807241
35,1,3,7050.623853669618
24,1,1,6064.323045094012
18,1,2,4240.966341642641
45,0,2,6764.531190845981
50,0,1,12395.066047779466
21,1,2,3861.3692920800745
37,0,3,15514.412070460614
53,0,1,8048.529394609936
48,1,1,12763.087346164291
55,1,1,4814.881831854207
45,1,2,9553.145784837761
20,0,2,2262.996914202011
23,1,3,4907.618226871574
62,0,1,10039.6494897237
40,1,2,8118.067459205726
24,1,2,5410.074115391897
53,1,1,10677.480807490316
18,0,2,8206.360223714302
23,0,1,7717.086999274531
41,0,1,3413.198937761562
54,1,3,8501.487004143917
62,1,1,9591.684211838421
53,1,3,10338.423678298552
41,1,2,2760.757197582048
55,1,1,1660.5097345518034
62,1,2,9507.876361642644
46,1,1,3388.660102975594
54,0,2,10766.477469084552
62,0,3,6326.849862874333
49,0,2,7659.116887954424
42,1,3,13411.221007783843
27,0,1,12844.144943981288
52,0,1,3114.2708657448493
42,1,1,68.70610460134321
44,1,2,2725.768300384569
62,0,1,2799.695061843773
49,0,2,7265.54500123452
29,0,2,7879.942732468035
21,0,3,13679.884926894087
59,0,3,20624.540654464116
43,1,2,3450.3284875308395
20,0,3,10529.631860276253
34,0,2,3830.9873050640003
26,0,2,5267.785557428888
46,1,3,7573.960555042454
18,0,2,-1330.1128965275602
35,1,2,12981.66980691997
58,1,3,2785.211038725427
37,0,2,7843.798340626947
58,0,2,8442.238529078088
51,1,1,8479.253707216592
45,1,1,-2992.3402926016115
65,1,2,5114.854308752157
52,1,3,10819.516455379106
33,0,1,7150.675346490192
38,1,2,2399.5815334308536
30,0,2,6859.242994439319
52,1,2,14772.003819696123
59,1,2,9974.90892287808
49,1,2,2597.4616795823486
55,0,2,5600.453256408941
23,0,1,1326.2420689703556
55,1,2,9917.692319945008
55,0,3,14424.205524560346
30,0,2,10512.882386127772
63,0,1,6182.735379099706
56,1,3,8900.020483088276
30,0,1,439.2081933886793
64,1,1,18704.650403885724
29,0,3,6675.345494271133
50,1,3,6580.409763036241
45,0,3,7315.768544710156
20,1,1,2093.315283618024
35,0,1,-49.2610167394223
43,0,2,9625.785592558721
57,0,2,11645.606450147712
19,0,1,6928.005685582837
21,1,3,2721.7014865749125
45,1,1,8695.599703936772
45,0,2,3863.130840549161
42,0,2,10432.44351026425
43,1,2,4058.810247612963
62,1,3,11472.736451106157
64,0,2,10547.520140854987
19,0,2,-383.2473888870827
59,1,2,9383.10775173564
51,0,2,5675.094210602725
47,0,3,11953.57596056825
38,0,1,2975.200027205511
61,1,1,-171.09417429341374
54,0,1,1537.028861540317
61,1,1,7220.542724104938
40,1,1,6106.3897713886145
50,0,2,22225.7406719614
19,1,3,7528.15586597257
44,1,1,8574.933275415762
65,1,1,12811.9684272388
39,0,3,10452.461909320502
51,0,1,6548.0014888236265
33,1,2,6638.713948040364
37,1,3,2813.6333848001186
43,0,2,7259.960536620854
33,0,2,4980.609339893127
23,0,3,5735.751050841023
62,0,2,14075.509164813922
61,0,3,10683.45228446824
40,0,2,1397.7538633532158
59,0,2,6629.305533581775
54,0,3,7190.163117457383
25,1,3,7825.133995796947
23,1,2,-618.0705495860066
54,0,2,10978.259353591167
39,1,1,5795.359513881392
23,0,1,15206.819174486845
49,0,2,6361.536716144978
34,1,1,1698.3605255722518
55,1,1,6057.255239525909
34,1,1,-935.7266553004883
54,1,1,10304.132831229947
40,0,2,9096.739729415593
30,1,2,6081.621582407352
49,0,2,8452.610751876242
39,0,3,3877.308646335333
24,0,3,3574.259071680549
39,1,2,8610.340505374941
38,1,1,2594.7520487006686
23,1,1,2612.849566952587
31,1,2,13657.551535132532
33,1,1,2788.7888668046844
20,1,3,-2564.5336972785935
26,1,2,7999.627058788619
64,0,2,15697.081208935877
38,0,2,14870.770362768897
47,0,1,8873.600923470403
47,1,2,11209.605219617233
59,0,1,2772.310722982619
59,0,2,-92.92398014040737
49,0,3,11885.978246191267
40,0,2,5782.117755981566
20,1,1,8625.228580530049
18,0,2,1901.3628183106507
20,1,3,3957.904272837195
54,1,3,8821.383558974634
24,0,1,10833.104569337414
20,0,3,3584.033853104884
53,1,2,14507.647273024859
20,0,2,161.7288079448217
21,0,2,8225.56321585199
48,1,2,4594.90379506146
19,1,3,11064.548483007755
31,1,2,9829.550779179477
54,0,3,764.3540579129094
48,0,1,1912.8674284877306
19,1,1,10255.753027001792
48,0,3,544.3931664425072
64,1,3,21020.6801395081
60,1,2,10357.45037712206
39,1,3,8654.030629954588
27,0,2,1716.8267295224873
47,0,1,5428.259286503881
50,0,2,6199.126736509079
36,1,3,903.9114393247401
63,1,1,3412.6039189164067
42,1,1,8271.557001849194
63,1,3,9926.509964918729
18,0,2,3887.6798953069456
49,0,1,-3496.305179741694
42,1,1,7551.743553147369
58,0,3,13423.645928972508
34,1,3,2223.9499645667893
31,0,2,798.3731891165362
62,0,2,488.0796786661349
30,0,2,2749.993567221784
55,1,1,6503.931198068582
56,0,1,-1077.180489071774
19,0,3,-2213.69612595774
49,0,3,9248.595151453208
49,1,3,3636.583704013773
57,0,2,2750.596500573727
23,1,1,7687.933483391549
42,1,1,10837.620305043994
20,1,3,9402.53101148886
35,1,2,-1670.016224705866
55,1,1,10610.637864014026
60,1,2,238.68278378135892
20,1,2,8612.065924817958
65,1,2,19391.941083137135
22,0,2,2935.335207714975
41,0,1,7891.285215054944
51,0,2,5587.337211051494
64,1,3,-2651.297303553203
65,1,3,6068.97306183155
56,1,1,10919.964791026869
65,1,2,5863.319720820457
41,1,1,-1053.4525355267178
53,1,2,7536.246161141609
45,0,3,8308.33304224114
65,0,1,5225.246119666066
51,0,1,8543.6939007924
33,1,3,3181.105950228854
53,0,1,6766.74080705001
24,0,3,10818.803099302346
35,1,2,-1257.9686886941172
23,1,2,-600.9826011580535
45,1,2,10569.015017495618
56,0,2,8301.860943179989
51,0,3,10539.72066037279
58,0,3,5108.600527934108
46,0,1,24724.4222214742
21,0,2,5573.957535701391
31,1,1,11582.592786652203
22,0,2,4210.213941625263
42,1,2,8588.429973488977
56,1,2,15167.19749410731
25,0,2,7598.530686854536
32,1,3,1595.3126996653928
36,0,2,9093.65279716394
28,1,2,1450.6077787768272
37,0,2,4766.3803128703385
53,1,3,14682.201277731361
35,0,1,-1426.7315873984107
31,0,2,-3356.9402387390364
55,1,2,1673.0282565497191
42,0,1,12923.261229667052
33,1,1,2916.271193627331
35,1,1,7731.469080292316
18,0,1,8938.583445038043
57,0,2,10537.172881015913
18,1,2,1005.989630785059
18,0,2,2083.4239738852457
38,1,2,8542.895644430397
42,1,1,448.9297790589908
44,0,2,7018.705168775819
27,0,2,1183.5016688235137
29,0,3,10385.260197036368
45,0,2,8124.2531091454275
49,1,1,4168.861507352231
50,1,1,4833.29692455851
25,0,3,9656.948619320288
59,1,2,4263.707175045374
43,0,1,10293.257068798404
59,1,2,8718.824571052
58,1,2,10307.199416469057
19,1,1,-4164.488872991797
52,1,2,5881.260919572624
51,1,1,7445.949332596951
23,0,3,8421.954692957794
48,1,2,-3744.394651216153
40,0,3,-2674.7866720247184
29,1,3,3719.591828929521
45,0,3,13761.51726136337
32,1,3,4132.794391069184
36,0,1,5876.861150623761
29,1,3,-700.2165792323431
65,1,3,14005.326729747436
19,0,2,1982.6686844337883
28,0,1,-841.5409413624811
61,1,1,5196.647702783264
54,0,1,12892.713662535309
55,0,1,1042.810162843074
42,0,2,1315.2550947561058
60,0,1,5850.209699566549
38,1,3,14011.36645852364
59,1,2,656.2129958678179
53,1,1,13139.760230734339
26,1,1,7699.064360689544
29,1,1,12275.315942145735
27,1,2,2471.8191164348605
63,0,3,14889.130973747338
22,0,2,556.6879524451679
50,0,1,5994.581593899507
22,1,3,10409.354971336921
33,1,1,-358.2184635459698
54,1,3,18212.658245093422
54,1,2,13505.945716929964
46,1,3,9869.158991931285
35,1,2,7871.607505747814
46,1,1,1534.6683097077503
23,1,1,-424.5779163048096
35,0,3,3552.13474499954
49,0,1,3583.6318270453353
59,1,2,6322.77845696663
64,0,1,3727.595053620817
48,1,3,10569.001366394916
28,0,3,8516.028448163941
43,1,3,6129.359505221382
45,0,2,5418.879594714084
44,0,2,6563.1019535833175
36,1,1,-404.9635414332497
62,1,3,4810.587841583328
44,1,2,6041.370230739987
37,0,2,11019.574151520897
20,1,2,-484.8445400241235
33,1,3,10100.337635117874
56,1,3,6490.128705827554
61,0,3,9335.881309199705
46,0,3,3605.7797906013084
32,0,1,-1545.9906426808284
47,1,3,7503.2693638699175
57,0,1,6332.7403131912815
18,1,3,3759.9607086729493
46,1,1,14605.001679724555
47,0,1,-1943.625616211336
57,0,2,262.28715767707854
63,1,1,13788.437830358856
49,0,1,1714.1492038669994
27,1,2,2862.9088445622856
44,1,3,15742.677881927599
25,0,3,2456.144534154147
53,1,2,2350.6452114258745
59,0,2,4882.247533304118
52,0,1,11508.26838766914
53,1,3,5170.213997012961
65,1,3,5875.087078174458
53,0,2,8454.634522973452
42,0,2,15230.206632589257
37,0,3,1017.5022755007767
62,0,1,1939.795067076774
34,0,3,10218.19530610417
40,0,2,11438.100012052098
42,0,3,2578.9944472445986
65,0,3,12195.187602474958
48,1,3,13098.022690314141
23,1,1,-3240.6134040070483
52,0,1,15503.818883601338
21,0,3,7358.6689260427465
57,1,3,14780.668016510586
37,0,2,10141.743247013012
58,0,2,10884.290674674143
18,1,2,7582.380370183365
62,1,2,9022.525148086877
43,1,2,12688.366298874766
51,1,2,14533.315328769075
27,0,2,3636.2853633862305
40,1,2,3181.408313597928
41,1,1,956.9205187967345
30,1,2,8767.725946915354
46,0,1,4194.569778059744
63,1,3,7906.618632273245
44,0,1,8358.261173191086
48,1,3,3416.121557082756
60,0,1,16428.07498249125
27,1,2,10104.805914386487
48,1,1,7798.791344916348
56,1,2,4675.708743863781
27,0,2,3181.7115550917297
41,1,1,6287.876415849143
50,1,3,15462.281011029841
31,1,3,14527.476749221794
52,0,2,2223.4319344645583
62,1,1,4051.357910006464
51,1,1,13934.741295841442
34,1,3,5542.178245146529
38,1,2,10639.09487583275
49,0,3,11287.994276215464
20,0,1,8926.617665922158
32,1,3,11494.428164066168
25,1,3,7707.558123841809
49,0,2,4950.901755611857
55,0,3,14512.858898073991
43,0,3,8598.104054122121
47,0,2,6646.476541006615
26,0,3,14516.851532128618
49,0,1,5065.173328019255
28,1,1,14321.399357304861
39,1,2,7842.782964327878
51,0,2,5556.471765929408
58,0,1,1337.5023623559537
35,0,1,5524.342004016508
36,0,2,11016.193368080762
35,1,1,-2914.7870966794653
54,0,3,10499.911656596858
35,1,3,4490.066768600453
29,1,2,-99.5008507431794
21,0,2,-2812.9902292291927
64,0,2,15597.016389240307
60,0,2,11949.236094926608
44,1,2,5481.6924592380765
22,0,1,-11404.767407560386
23,1,2,2185.523567343325
30,0,2,8646.19867485159
40,0,1,1612.5101774617933
59,0,3,9917.229783317474
42,1,2,4359.904597845278
63,0,1,10176.464510550706
21,1,1,9839.364679185177
49,1,2,9409.207490195055
61,0,2,-3045.793882937931
32,0,3,13323.976015230364
43,1,3,4726.283164539969
59,1,2,9730.954137198312
28,1,1,1650.14715678197
26,0,3,8241.251942463645
28,0,3,16086.263725405195
19,0,3,9238.86170902419
62,0,3,7275.114081658125
44,0,2,10254.459848790424
43,0,1,10876.169969507704
25,1,3,5478.673899790209
38,0,1,239.69840834340266
38,1,2,6541.583216163442
25,1,2,5043.645019555601
18,0,3,1471.4148650103157
55,1,1,2817.7334070410507
30,0,1,-2716.8313026401447
26,1,2,4467.4756361421605
45,0,3,17416.07558039709
23,0,2,6516.5822457144
64,1,2,6793.2600900194775
40,1,1,4638.609080728178
65,0,3,5959.117537304019
53,1,1,-1183.683614511193
34,1,1,15371.413485265839
26,1,1,3853.36114468415
29,1,3,9609.094183651814
39,1,1,-5538.408026834091
29,0,2,3701.194605405177
23,0,2,-602.5400399602113
61,1,1,3248.4158523083483
26,1,1,2263.826078426155
54,1,2,-10838.423532572458
20,0,1,1090.574534901257
51,0,3,12993.935229626848
25,1,3,5696.259459435426
27,0,1,12515.608290245167
64,0,2,2297.5508650431993
58,0,3,6542.154046716854
59,1,2,8175.90466307273
60,0,3,8268.407177176823
26,1,1,2341.6173728158983
31,1,1,2933.864574859146
54,0,3,7008.4357415205795
44,0,3,-5184.795529972109
58,1,3,5345.7362325257345
49,0,1,13494.449234317031
21,0,2,5561.2264432243
19,1,1,-73.28379500651135
50,1,2,-689.8418876063361
38,1,2,7031.8006411635815
18,0,1,4448.80056044626
61,0,3,6968.726613879337
28,1,1,2098.3725057678967
18,0,3,13552.24084195571
63,1,2,2261.590433530664
28,0,1,1681.7608945482884
24,1,3,13405.32223288469
19,0,3,8443.04832635822
32,1,1,-1147.302765544573
25,1,3,7380.613748940239
64,1,2,12481.207852103169
43,0,3,16012.30971997611
57,0,2,6368.718455107504
59,1,3,6404.307270474847
52,0,1,4639.535414960959
63,0,2,4711.8112056610125
58,1,1,1101.317543283928
58,0,3,4134.038532518651
38,0,3,14999.522726276078
55,0,2,16430.56763272648
25,1,3,-1441.4582133294116
60,1,2,13553.02859683915
49,0,2,7389.967878938699
25,0,1,5750.262172365262
61,0,2,7983.403169578376
27,0,1,2775.4310216367107
40,1,2,6523.002479992356
21,0,1,-2400.392741353843
65,1,3,4909.940020311653
55,1,3,10254.754418586126
47,1,3,9844.372786514648
58,0,2,7165.916935479479
40,0,3,7792.255084954203
22,0,1,11369.526102773954
38,1,1,14854.978796962221
23,0,3,-2489.873330980069
34,1,2,11160.61395661497
42,0,3,7640.453055751691
41,0,1,5513.302624459294
39,0,3,5786.839743330004
30,1,3,4207.55781360255
34,1,1,480.2209513602447
31,0,1,9396.76982849231
51,0,2,12660.211009010727
43,0,1,4411.115272243476
36,1,1,3843.600726042976
43,0,2,13121.795462961618
20,0,1,5126.8329863895615
19,1,1,3699.52300953144
45,1,2,9713.837787424514
